,0,neg,neu,pos,compound
1317,['Samsung GalaxyUnpacked event will be held on 8 August at 100 am IST here is how you can watch it live '],0.0,1.0,0.0,0.0
1318,['Heres what were hoping to see from this supposed Samsung Galaxy Book S at the SamsungEvent in a little while '],0.0,0.865,0.135,0.4215
1319,['Samsung Galaxy Note 10 Galaxy Note 10 Specs Official galaxynote10 '],0.0,1.0,0.0,0.0
1320,['Samsung Galaxy Note 10 and Note 10 Official PreOrders Start Tomorrow for 949'],0.0,1.0,0.0,0.0
1321,['RT  This is how AR Doodle looks on the Samsung Galaxy Note 10 Plus Its sort of like Instagram or Snapchat filters but you make'],0.0,0.937,0.063,0.154
1322,['     The Samsung Galaxy Book S priced at 999 and it will be availabl '],0.0,1.0,0.0,0.0
1323,['     The Samsung Galaxy Note 10 starts at a price of 949 whereas the '],0.0,1.0,0.0,0.0
1324,['Heres every official detail on Samsungs new laptop the Samsung Galaxy Book S  '],0.0,1.0,0.0,0.0
1325,['Developing our first take on the Samsung Galaxy Book S  '],0.0,1.0,0.0,0.0
1326,['Heres every official detail on Samsungs new laptop the Samsung Galaxy Book S  '],0.0,1.0,0.0,0.0
1327,['If you want an Apple Watch but dont have an iPhone then your best bet might be the Samsung Galaxy Watch Active 2 '],0.0,0.656,0.344,0.8885
1328,['Samsung Galaxy Note 10 isnt for you if youre into mobile virtual reality  '],0.0,1.0,0.0,0.0
1329,['Samsung Galaxy S11s chipset may have just been benchmarked  '],0.0,1.0,0.0,0.0
1330,['Hands on Samsung Galaxy Book S review  '],0.0,1.0,0.0,0.0
1331,['Samsung Galaxy Book S vs Microsoft Surface Pro 6  '],0.0,1.0,0.0,0.0
1332,['Samsung Galaxy Watch Active 2 vs Apple Watch 4 which smartwatch is for you  '],0.0,0.816,0.184,0.4019
1333,['Samsung Galaxy A10 is about to receive a newer better sibling  '],0.0,0.775,0.225,0.4404
1334,['Samsung Galaxy Note 10 review  by  ']-,0.0,1.0,0.0,0.0
1335,['Samsung Galaxy Note 10 Plus unboxing and first 24 hours  '],0.0,1.0,0.0,0.0
1336,['Samsung Galaxy Tab A 105 2018 review  '],0.0,1.0,0.0,0.0
1337,['RT  My first 24 hours w Samsung Galaxy Note 10 on  Loving almost everything especially the three camera perspectiv'],0.0,0.813,0.187,0.5994
1338,['Our initial thoughts on the Samsung Galaxy Note 10  '],0.0,1.0,0.0,0.0
1339,['Samsung Galaxy Note 10 Plus ongoing camera review and the first 72 hours  '],0.0,1.0,0.0,0.0
1340,['Microsoft admits the Windows 10 Your Phone app works best with Samsung Galaxy Note 10  '],0.0,0.686,0.314,0.7506
1341,['If you own a Samsung Galaxy phone on Verizon youre likely getting the August patch right now'],0.0,1.0,0.0,0.0
1342,['4 12 s Our Samsung Galaxy Note 10 Plus review  '],0.0,1.0,0.0,0.0
1343,['Fast charging tipped to be one of the key features of the Samsung Galaxy A90  '],0.0,1.0,0.0,0.0
1344,['Samsung Galaxy Note 10 Review It Doesnt Get Much Better Than This'],0.179,0.821,0.0,-0.3412
1345,['Samsung Galaxy Home release date hopes finally raised by beta rollout '],0.0,0.797,0.203,0.4215
1346,['Samsung Galaxy S11 series leaks hint at another foldable phone and at least three 5G smartphones '],0.0,1.0,0.0,0.0
1347,['This is exactly why your Samsung Galaxy Note 10 needs a case  '],0.0,1.0,0.0,0.0
1348,['Samsung GalaxyM30s with whopper of a 6000 mAh battery to arrive on 18 September  '],0.0,1.0,0.0,0.0
1349,['Samsung Galaxy Watch Active 2 release date set for UK  and its ahead of the US  '],0.0,0.847,0.153,0.4019
1350,['Samsung Galaxy Fold release date is September 6 according to new leak  '],0.179,0.821,0.0,-0.34
1351,['Samsung Galaxy Fold to launch in Korea on Sept 6 no official US release date listed yet  '],0.121,0.879,0.0,-0.296
1352,['Samsung Galaxy Fold gets a release date redo starting September 6  '],0.0,1.0,0.0,0.0
1353,['Samsung Galaxy Fold UK launch date revealed '],0.0,1.0,0.0,0.0
1354,['Can you spot the upgrades on the new Samsung Galaxy Fold  '],0.0,1.0,0.0,0.0
1355,['Can you spot the upgrades on the new Samsung Galaxy Fold  '],0.0,1.0,0.0,0.0
1356,['The Samsung Galaxy Fold is back  but whats changed for the rerelease Our handson with the refined version '],0.0,1.0,0.0,0.0
1357,['Samsung Galaxy Fold preorders have been canceled just before release date  '],0.0,1.0,0.0,0.0
1358,['Samsung Galaxy Tab S6 now available in the US Galaxy Watch Active 2 up for preorder  '],0.0,0.847,0.153,0.4019
1359,['With its 6000 mAh battery the Samsung GalaxyM30s might just be the phone to end all your battery life woes Ther '],0.121,0.879,0.0,-0.4404
1360,['The best Android tablet on the market our review of the Samsung Galaxy Tab S6  '],0.0,0.781,0.219,0.6369
1361,['Samsung Galaxy S11 could have a key iPhone 11 camera feature  '],0.0,1.0,0.0,0.0
1362,['Samsung Galaxy S11 could have a key iPhone 11 camera feature  '],0.0,1.0,0.0,0.0
1363,[' Samsung GalaxyM30s has been announced in two variants  6 GB RAM  128 GB storage priced at Rs 1699 '],0.0,1.0,0.0,0.0
1364,[' Samsung GalaxyM10s comes in a single variant with 3 GB RAM and 32 GB storage which is priced at Rs '],0.0,1.0,0.0,0.0
1365,['We know this will make some of you very cross but the best smartphone right now is STILL the Samsung Galaxy S10 Pl '],0.0,0.799,0.201,0.7783
1366,['The Samsung Galaxy Fold finally goes on sale this week again '],0.0,1.0,0.0,0.0
1367,['The Samsung Galaxy Fold finally goes on sale this week again '],0.0,1.0,0.0,0.0
1368,['Samsung Galaxy S10 gets DeX support and Note 10 camera features  '],0.0,0.803,0.197,0.4019
1369,['Samsung Galaxy Fold take two  by  ']--,0.0,1.0,0.0,0.0
1370,['Samsung Galaxy Tab S6 review flashy hardware let down by sloppy software  '],0.0,1.0,0.0,0.0
1371,['Your Samsung Galaxy S10 is about to get better with these Note 10 features  '],0.0,0.828,0.172,0.4404
1372,['Samsung Galaxy Tab S6 review flashy hardware let down by sloppy software  '],0.0,1.0,0.0,0.0
1373,['RT  Samsung Galaxy Tab S6 review master entertainer amateur worker '],0.0,0.794,0.206,0.3818
1374,['Samsung Galaxy S11 camera could have a 108MP sensor as well as a powerful zoom  '],0.0,0.71,0.29,0.5994
1375,['Samsung Galaxy Note 10 Lite could be in the works  '],0.0,1.0,0.0,0.0
1376,['Our full Samsung Galaxy Watch Active 2 review  '],0.0,0.722,0.278,0.4019
1377,['Redesigned Samsung Galaxy Fold units have totally new ways of breaking  '],0.0,1.0,0.0,0.0
1378,['The refined Samsung Galaxy Fold is officially available in the US  '],0.0,1.0,0.0,0.0
1379,['Samsung Galaxy Note 10 Lite could be in the works  '],0.0,1.0,0.0,0.0
1380,['Samsung Galaxy Tab S6 review flashy hardware let down by sloppy software  '],0.0,1.0,0.0,0.0
1381,['Redesigned Samsung Galaxy Fold units have totally new ways of breaking  '],0.0,1.0,0.0,0.0
1382,['And the Samsung Galaxy Fold breaks again  '],0.0,1.0,0.0,0.0
1383,['The best smartphone right now is the Samsung Galaxy S10 Plus  '],0.0,0.724,0.276,0.6369
1384,['Samsung Galaxy S11 camera could have a 108MP sensor as well as a powerful zoom  '],0.0,0.71,0.29,0.5994
1385,['Samsung Galaxy Watch Active 2 review  '],0.0,0.649,0.351,0.4019
1386,['Priced at Rs 164999 Samsung GalaxyFold is now open for prebooking Here is all you need to know '],0.0,1.0,0.0,0.0
1387,['This Samsung Galaxy Fold stunt filled me with hope and joy  '],0.0,0.599,0.401,0.7717
1388,['Samsung Galaxy Home speaker will it ever be released '],0.0,1.0,0.0,0.0
1389,['Samsung Galaxy S11 could land on February 18  '],0.0,1.0,0.0,0.0
1390,['Samsung Galaxy Watch Active 2 review good is as good as it gets  '],0.0,0.541,0.459,0.8176
1391,['Samsung Galaxy S11 could have some serious camera upgrades  '],0.126,0.874,0.0,-0.0772
1392,['Samsung Galaxy Watch Active 2 review good is as good as it gets  '],0.0,0.541,0.459,0.8176
1393,['Samsung Galaxy Note 10 Lite could be real and coming in two shades  '],0.0,1.0,0.0,0.0
1394,['Life with the Samsung Galaxy Fold  by  '],0.0,1.0,0.0,0.0
1395,['Samsung Galaxy Watch Active 2 review good is as good as it gets  '],0.0,0.541,0.459,0.8176
1396,['Samsung Galaxy S10 Lite or S11 Lite could be in the works  '],0.0,1.0,0.0,0.0
1397,['Samsung Galaxy S10 owners any luck enrolling in the Android 10One UI 20 beta yet The Samsung Members app appears to be having issues'],0.0,0.885,0.115,0.4588
1398,['Will the Samsung Galaxy S11 be a device designed for viewing movies '],0.0,1.0,0.0,0.0
1399,['Samsung Galaxy Note 11 could have an inscreen camera  '],0.0,1.0,0.0,0.0
1400,['Samsung Galaxy Tab S6 review The last of a dying breed  '],0.0,1.0,0.0,0.0
1401,['The LG G8X ThinQ with Dual Screen a twoscreen foldable alternative onethird the price of a Samsung Galaxy Fold '],0.0,1.0,0.0,0.0
1402,['RBS pulls Samsung Galaxy S10 app over security flaw '],0.0,0.789,0.211,0.34
1403,['When it comes to the Samsung Galaxy S11 weve got a list of the things wed like to see Because its never too ea '],0.0,0.902,0.098,0.3612
1404,['A month with the improved Samsung Galaxy Fold and I actually still like it '],0.0,0.682,0.318,0.6808
1405,['One month with the Samsung Galaxy Fold Folding is believing'],0.0,1.0,0.0,0.0
1406,['Samsungs flagship laptops go QLED  our handson Samsung Galaxy Book Flex review  '],0.0,0.896,0.104,0.1027
1407,['Samsung brings QLED to the midrange  our handson Samsung Galaxy Book Ion review  '],0.0,1.0,0.0,0.0
1408,['Samsung Galaxy Fold rereview here we go again  '],0.0,1.0,0.0,0.0
1409,['Galaxy S10 May Skip the Notch for an InfinityO Display galaxys10 '],0.0,1.0,0.0,0.0
1410,['Samsung might skip the notch on Galaxy S10 and go with InfinityO'],0.0,1.0,0.0,0.0
1411,['Report Variant of Galaxy S10 to Offer 5G Four Rear Cameras'],0.0,1.0,0.0,0.0
1412,['Actual Photo of Galaxy S10 Emerges Hole Punch Notch and All'],0.0,1.0,0.0,0.0
1413,['Oh This the Galaxy S10 galaxys10 ']---,0.0,1.0,0.0,0.0
1414,['Samsung is Announcing the Galaxy S10 on February 20 galaxys10 '],0.0,1.0,0.0,0.0
1415,['Galaxy S10 unveiling confirmed for February 20 '],0.0,1.0,0.0,0.0
1416,['Samsungs 5G Galaxy S10 Might Add an X to Its Name Go Nuts With Specs galaxys10 '],0.133,0.867,0.0,-0.3182
1417,['Reported specs for the Galaxy S10 X are nuts '],0.223,0.777,0.0,-0.3182
1418,['Everything we know about the Galaxy S10 and all of its variants in one handy dandy post '],0.0,1.0,0.0,0.0
1419,['Wow Look at These Galaxy S10 Cases']--,0.0,1.0,0.0,0.0
1420,['Heres the Galaxy S10 E Galaxy S10 and Galaxy S10 '],0.0,1.0,0.0,0.0
1421,['Galaxy S10 With 5G Reported to Cost Over 1500'],0.0,1.0,0.0,0.0
1422,['Haha What Galaxy S10 Leak Reveals a Blockchain KeyStore galaxys10 '],0.211,0.789,0.0,-0.34
1423,['Is a 1500 Galaxy S10 with 5G connectivity DOA'],0.0,1.0,0.0,0.0
1424,['Blockchain KeyStore spotted in Galaxy S10 software '],0.0,1.0,0.0,0.0
1425,['A Spicy New Look at the Galaxy S10 and Galaxy S10 galaxys10 '],0.0,1.0,0.0,0.0
1426,['This is our best look at the Galaxy S10 and S10 yet '],0.0,0.741,0.259,0.6369
1427,['Samsung Just Made a 1TB UFS 21 Chip for Smartphones Probably the Galaxy S10 galaxys10  '],0.0,1.0,0.0,0.0
1428,['You buying the 1TB Galaxy S10']-------,0.0,1.0,0.0,0.0
1429,['Galaxy Buds Reported to Launch Alongside Galaxy S10'],0.0,1.0,0.0,0.0
1430,['Samsung Galaxy Buds reported to launch with the Galaxy S10 '],0.0,1.0,0.0,0.0
1431,['Heres a HighRes Image of the Galaxy S10 galaxys10 '],0.0,1.0,0.0,0.0
1432,['Highres Galaxy S10 and S10 images are here'],0.0,1.0,0.0,0.0
1433,['Heres the Galaxy S10e the Lower Cost Model'],0.239,0.761,0.0,-0.296
1434,['Heres the Galaxy S10e the lower cost S10 model '],0.196,0.804,0.0,-0.296
1435,['Samsung Galaxy S10 Galaxy S10 Stop by the FCC galaxys10 '],0.18,0.82,0.0,-0.296
1436,['Reverse Wireless Charging in the Galaxy S10OK galaxys10 '],0.0,1.0,0.0,0.0
1437,['A First Look at the Galaxy S10 InDisplay Fingerprint Reader is Here'],0.0,1.0,0.0,0.0
1438,['Galaxy S10 may have reverse wireless charging and thats not really as cool as you think'],0.126,0.874,0.0,-0.2887
1439,['Galaxy S10 indisplay fingerprint reader probably confirmed'],0.0,1.0,0.0,0.0
1440,['A Fresh Clean HighRes Look at Samsungs Galaxy S10 and Galaxy S10e'],0.0,0.667,0.333,0.6124
1441,['Galaxy S10 S10 S10e Finalized Specs Reportedly Detailed in Full'],0.0,1.0,0.0,0.0
1442,['Samsungs Galaxy S10 Arrives March 8 Get Up to 550 Off With Trade if You Reserve Now'],0.0,1.0,0.0,0.0
1443,['Specs galore for the Galaxy S10 S10 and S10e '],0.0,1.0,0.0,0.0
1444,['You can already reserve your Galaxy S10 from Samsung '],0.0,1.0,0.0,0.0
1445,['Haha This Galaxy S10 Screen Protector has a Giant Hole'],0.0,1.0,0.0,0.0
1446,['Our First Look at the Galaxy S10 in Luxurious Ceramic White'],0.0,1.0,0.0,0.0
1447,['This Galaxy S10 S10 Video Wasnt Supposed to Arrive This Early galaxys10 '],0.0,1.0,0.0,0.0
1448,['Whitestone Screen Protector 2Pack for Galaxy S10 Costs 60 Doesnt Have Giant Hole'],0.0,1.0,0.0,0.0
1449,['Galaxy S10 leaks on Galaxy S10 leaks'],0.0,1.0,0.0,0.0
1450,['We know of at least 1 screen protector thatll work properly with the Galaxy S10'],0.0,1.0,0.0,0.0
1451,['And Heres a Samsung Galaxy S10 Promo Video Leak '],0.231,0.769,0.0,-0.34
1452,['Galaxy S10 promo videos are here and the phone hasnt been announced yet galaxys10 '],0.0,1.0,0.0,0.0
1453,['Watch Samsungs Galaxy S10 Galaxy Fold Event Live at 11AM Pacific'],0.0,1.0,0.0,0.0
1454,['Official Specs Samsung Galaxy S10 S10 S10 5G and S10e galaxys10 '],0.0,1.0,0.0,0.0
1455,['Samsung Announces Galaxy S10 Family Starting at 900 galaxys10 '],0.0,1.0,0.0,0.0
1456,['OMG We Played With the Galaxy S10 Galaxy S10and S10e galaxys10 '],0.0,0.821,0.179,0.34
1457,['Galaxy S10 Availability Pricing Deals All Carriers Up to 1600 galaxys10 '],0.0,1.0,0.0,0.0
1458,['The Galaxy S10 galaxys10 ']-----------,0.0,1.0,0.0,0.0
1459,['Galaxy S10 family specs']-------------,0.0,1.0,0.0,0.0
1460,['We played with the Galaxy S10 family'],0.0,0.714,0.286,0.34
1461,['Poll You buying a Galaxy S10 Which one'],0.0,1.0,0.0,0.0
1462,['Galaxy S10 early preorder emails going out to those who reserved'],0.0,1.0,0.0,0.0
1463,['Galaxy S10 preorders are opening any minute  here are the prices deals etc galaxys10 '],0.0,1.0,0.0,0.0
1464,['I Went Galaxy S10e Traded in a Galaxy S9 and Will Pay Just 200 galaxys10e '],0.091,0.909,0.0,-0.1027
1465,['Galaxy S10 Bixby Button is Remappable Out of the Box'],0.0,1.0,0.0,0.0
1466,['Galaxy S10 Wallpapers are Available for Download'],0.0,1.0,0.0,0.0
1467,['Galaxy S10 DxOMark Camera Ranking is Really Really Good'],0.0,1.0,0.0,0.0
1468,['Buying a Galaxy S10e for 200 seems like a good bargain '],0.0,0.493,0.507,0.7351
1469,['Galaxy S10 Bixby button is completely remappable right out of the box '],0.0,1.0,0.0,0.0
1470,['Galaxy S10 wallpapers are now downloadable for all to enjoy '],0.0,0.758,0.242,0.4939
1471,['DxOMarks Galaxy S10 camera ranking makes it sound like an incredible shooter '],0.0,0.828,0.172,0.3612
1472,['Galaxy Note 10 Rumored to Sport 4 Rear Cameras Just Like the Galaxy S10 5G'],0.0,0.839,0.161,0.3612
1473,['DEAL Galaxy S10 S10 PreOrders Now Include 130 Gift Certificate galaxys10 '],0.0,0.791,0.209,0.4404
1474,['Galaxy S10 S10 preorders now come with a 130 gift certificate galaxys10 '],0.0,0.791,0.209,0.4404
1475,['Netflix Certifies Galaxy S10 Lineup for HDR Support'],0.0,1.0,0.0,0.0
1476,['VIDEO Galaxy S10e Unboxing']----------,0.0,1.0,0.0,0.0
1477,['We unbox the Galaxy S10e In Canary Yellow Hot '],0.0,1.0,0.0,0.0
1478,['Galaxy S10 preorders are shipping early galaxys10 '],0.0,1.0,0.0,0.0
1479,['DisplayMate Praises Galaxy S10 Most Color Accurate Display We Have Ever Tested'],0.0,0.764,0.236,0.5267
1480,['We unboxed and went handson with the Galaxy S10e last week Its very bright '],0.0,0.814,0.186,0.4927
1481,['Galaxy S10 preorders are shipping out and will hit doorsteps a couple days early'],0.0,1.0,0.0,0.0
1482,['Galaxy S10 receives A grade from DisplayMate '],0.0,1.0,0.0,0.0
1483,['Galaxy S10e First 10 Things to Do']---,0.0,1.0,0.0,0.0
1484,[' Full review for Galaxy S10 will be 855 for sure but not sure about the 10e It will likely be a mi '],0.0,0.82,0.18,0.5574
1485,['Weve got the first 10 things you should do with the Galaxy S10e '],0.0,1.0,0.0,0.0
1486,['iFixit Tears Down the Galaxy S10 Lineup Finds Self Repairability to be a Nightmare'],0.137,0.863,0.0,-0.2263
1487,['Probably Running Out of Time to Get 550 Off for Trades on Galaxy S10 galaxys10 '],0.0,1.0,0.0,0.0
1488,['VIDEO Galaxy S10 Unboxing']-----------,0.0,1.0,0.0,0.0
1489,['Your Galaxy S10 PreOrders are Here First Reactions GalaxyS10 '],0.0,1.0,0.0,0.0
1490,['We unbox the Galaxy S10 in Ceramic White'],0.0,1.0,0.0,0.0
1491,['Galaxy S10 preorders are arriving at the door What are your first impressions'],0.0,1.0,0.0,0.0
1492,['Galaxy S10 Owners Treated to 6 Months of Spotify Premium 4 Months of YouTube Premium'],0.0,1.0,0.0,0.0
1493,['Galaxy S10 First 10 Things to Do']----,0.0,1.0,0.0,0.0
1494,['Galaxy S10e Some of Its Cool Sht You May Not Know About galaxys10e '],0.0,0.85,0.15,0.3182
1495,['We have the first 10 things to do with the Galaxy S10 and S10 '],0.0,1.0,0.0,0.0
1496,['Here are a few Galaxy S10e tricks you may not have known about '],0.111,0.889,0.0,-0.128
1497,['20 Galaxy S10 S10 amp S10e Tips and Tricks galaxys10 '],0.13,0.87,0.0,-0.128
1498,['Weve got 20 tips amp tricks for the whole Galaxy S10 family'],0.12,0.88,0.0,-0.128
1499,['Samsung Galaxy S10 Review Mostly Excellence Slight Disappointment'],0.0,0.631,0.369,0.6249
1500,['Our Galaxy S10 review is here galaxys10 '],0.0,1.0,0.0,0.0
1501,['Samsung Galaxy S10e Review Yo This is the Phone galaxys10e '],0.0,1.0,0.0,0.0
1502,['You Still Have Time to Take Advantage of Samsungs 550 Tradein Offer for the Galaxy S10'],0.0,0.882,0.118,0.25
1503,['Our Galaxy S10e review is up We like it '],0.0,0.783,0.217,0.3612
1504,['This collection of wallpapers embrace the Galaxy S10s display cutout '],0.0,0.813,0.187,0.3182
1505,['In this weeks podcast we cover our Galaxy S10 reviews and the launch of Android Q'],0.0,1.0,0.0,0.0
1506,['Samsung still offering up to 550 in tradein credit towards the purchase of a Galaxy S10 '],0.0,0.852,0.148,0.3818
1507,['Samsungs 550 Off TradeIn Galaxy S10 Deal is Still Live Plus BOGO ATampT and Verizon galaxys10 '],0.0,1.0,0.0,0.0
1508,['Energy Ring for Galaxy S10 S10e Brings a Battery Indicator to Your Displays Cutout'],0.0,1.0,0.0,0.0
1509,['Energy Ring app turns your Galaxy S10 S10e display cutout into a battery level indicator '],0.0,1.0,0.0,0.0
1510,['That Energy Ring app now supports the Galaxy S10 too Sweet'],0.0,0.662,0.338,0.5574
1511,['We Know When You Can Start Buying the Galaxy S10 5G galaxys105g '],0.0,1.0,0.0,0.0
